attempt,shard,cell,stage,terminal_state,usage_available,input_tokens,cached_input_tokens,output_tokens,reasoning_output_subset,total_tokens,api_equivalent_usd,uncached_sensitivity_usd,events_sha256
continuation,r4-s2,551fc27ad0e0e881dfaf6566,1,completed,True,3332,2560,3357,2776,6689,0.0158775000,0.0176055000,1ab134ff271e9f2c33553d4e1e3c13cfc372afb9a00de76e83eaa5aaa655bce9
continuation,r4-s2,551fc27ad0e0e881dfaf6566,2,completed,True,3969,2560,4538,3781,8507,0.0216697500,0.0233977500,6ac7b42c679a636940d7a77f0410580d4f2a76b0c3b2db235867442a778c60fd
continuation,r4-s2,baa578932cb3057bbdb965d3,0,completed,True,2822,2560,2593,1790,5415,0.0120570000,0.0137850000,304dbd70ffe2126d799c5b17c554da1e84f44f7af2aba9bce835765d57e2cc2d
continuation,r4-s2,baa578932cb3057bbdb965d3,1,completed,True,3629,2560,3370,2663,6999,0.0161587500,0.0178867500,8ef1d9935903fe9fb0e1d74310128424ba7f943febcada99d589167db7ca36eb
continuation,r4-s2,baa578932cb3057bbdb965d3,2,completed,True,4392,2048,4786,4097,9178,0.0234486000,0.0248310000,0c772eec70fa7a448c44ca4cbf243bfae4425ee4115dd799dcefdbf45d9507a4
continuation,r4-s2,7474508ee8aea444f1846835,0,completed,True,2903,2560,11017,9976,13920,0.0500257500,0.0517537500,57afb53f2a08e032cc8ce66c4b8b53a60a5132e92286ce29e58fc5d010183353
continuation,r4-s2,a27af0d19c705391ab3def2a,0,completed,True,2859,2560,4241,3459,7100,0.0195007500,0.0212287500,65e88a53b9e72654426afaa11841820e3e6f6904645546f70028859145c97476
continuation,r4-s2,7e5e123ac905284c40292fc9,0,completed,True,2899,2560,6712,6153,9611,0.0306502500,0.0323782500,3191211458b18dd930a8d1da9f1a94ec373f55aa9deb759947d019a2077923c4
continuation,r4-s2,fc286aecc462e1c0df03ca01,0,completed,True,2823,2560,130,71,2953,0.0009742500,0.0027022500,c947a5051b338c08b9e9dc90d2120841218fc75a0138eda8fb6883a0deea3b9f
continuation,r4-s2,fcd64f5d2d0d8502b42aceed,0,completed,True,2863,2560,316,263,3179,0.0018412500,0.0035692500,40a9dbc87ea233ab8eb3334a5f67b521483e5680d1edb1bfa78733ce57e6be60
continuation,r4-s2,fe199f85f8fe59aef3c0bbbd,0,completed,True,2786,2560,1068,516,3854,0.0051675000,0.0068955000,88a74699c054224c430a2ed39ed73c0cd0cbd4c675bd9d719b861ef3442a0dbd
continuation,r4-s2,fe199f85f8fe59aef3c0bbbd,1,completed,True,3342,2560,156,101,3498,0.0014805000,0.0032085000,33fbf65c90aba10cb918a34bec2afb92579d934d47f13013ded64d90bbfbc088
continuation,r4-s2,fe199f85f8fe59aef3c0bbbd,2,completed,True,3453,2560,154,95,3607,0.0015547500,0.0032827500,d4474474e83732570499224bebb24b8d0dc9207ec03054dba0c741c7d05eb942
continuation,r4-s2,ca1116720327f2b68d252d72,0,completed,True,2784,2560,443,100,3227,0.0023535000,0.0040815000,f4a45f5e603c24e297ce92906757bd46bb93909ddd49430603697d3f61c93d9e
continuation,r4-s2,ca1116720327f2b68d252d72,1,completed,True,3132,2560,135,78,3267,0.0012285000,0.0029565000,96687f01e87bea9133ebfe11c31c2396b702f7703d1da2401d8780913bb4e09d
continuation,r4-s2,ca1116720327f2b68d252d72,2,completed,True,3245,2560,154,97,3399,0.0013987500,0.0031267500,9632720fe0fdb82c22de8e560f907674453b4ed528dcf86c46a7d99426832c69
continuation,r4-s2,ce7909979cb04efdd2056228,0,completed,True,2867,2560,514,441,3381,0.0027352500,0.0044632500,0d41e6db565355b07b4bfbc46914bc4e6b00987a9f9cbe861dbfad6d8743eb9a
continuation,r4-s2,2d7bffde10ee649eb5541b4f,0,completed,True,2825,2560,1434,516,4259,0.0068437500,0.0085717500,e73110e3812e5618e0e59f64ca6a17b6f5e9b543a295adcbf9559185bbc3ff87
continuation,r4-s2,2d7bffde10ee649eb5541b4f,1,completed,True,3747,2560,724,516,4471,0.0043402500,0.0060682500,1acb3a58c3ec32baeda20e37282ae8112f1287c738e6e1d168d9b00bf8f29867
continuation,r4-s2,2d7bffde10ee649eb5541b4f,2,completed,True,4011,2560,1771,1552,5782,0.0092497500,0.0109777500,e84f1ff3242af49303247ebda0ba4cddcba692384bc7562c4d36e129c685c000
continuation,r4-s2,197c27995e45207858e9cb0b,0,completed,True,2823,2560,1064,241,3887,0.0051772500,0.0069052500,0b3785f13846bca907066b23dee7a48c9847204cde8ce3162712c5ab206d5606
continuation,r4-s2,197c27995e45207858e9cb0b,1,completed,True,3651,2560,1581,1245,5232,0.0081247500,0.0098527500,e663f5cd0d7becdb2b181a85c3aa9bdf8f90d7f07d558b2fa6e64c40b19a7a5f
continuation,r4-s2,197c27995e45207858e9cb0b,2,completed,True,4043,2560,853,516,4896,0.0051427500,0.0068707500,509d34fae44cd5a20d4462d0ca018111bc9968a32f38d0398f298a534bf9ac50
continuation,r4-s2,132cf7fa17ce42f01434bacc,0,completed,True,2862,2560,654,358,3516,0.0033615000,0.0050895000,7cac4ce01b2b5c0659e665d9d62ebf2cdde3647251f70d48837eadc1a6505a58
continuation,r4-s2,85402a92ab63d8bac8c101d1,0,completed,True,2902,2560,1688,1375,4590,0.0080445000,0.0097725000,bff2705d97cbaf5d8779b5b6bd8b265dc7af18f4fc579e487907ab53a632bb06
continuation,r4-s2,c8072f0802a19a23fb86b10f,0,completed,True,2906,2560,2628,2223,5534,0.0122775000,0.0140055000,315717e97903a4b44c38c263262bceeec808dc04c81d109288eafc6e0a0dddb1
continuation,r4-s3,7969e0df4eb1c9d90e7da3df,0,completed,True,2854,2048,708,337,3562,0.0039441000,0.0053265000,294ae140b33412c3f3c9d4cabb2be572f0ce53760222eb353cfa6b5c3876f757
continuation,r4-s3,d445cde64e0931c57f0d66b9,0,completed,True,2898,2048,7638,7250,10536,0.0351621000,0.0365445000,8cab9df7b10a6fadc80d07664dc4bb5d0adfae1c99bd9064fe6d8b6ad042fc70
continuation,r4-s3,2b13bb97d1aaaac714c50dfc,0,completed,True,2817,2048,1049,148,3866,0.0054508500,0.0068332500,fbc702a41ef7b7b22006d5bb583102c7ed9e5df0c160bdfcf93639cd3cabba42
continuation,r4-s3,2b13bb97d1aaaac714c50dfc,1,completed,True,3722,2048,1158,909,4880,0.0066201000,0.0080025000,5ec97be47bba9b7980aa80f5d39949ceaa65c19d4dd0d5b12b3edb6f093d9da7
continuation,r4-s3,2b13bb97d1aaaac714c50dfc,2,completed,True,4027,2560,3369,3046,7396,0.0164527500,0.0181807500,814a2eaa98d747d572162f2c1d7ffd1d6199fe974f3c4580ab9db8c1c263ddaa
continuation,r4-s3,57e1a49b674dda9c8f608714,0,completed,True,2880,2048,386,196,3266,0.0025146000,0.0038970000,be8324cb0688f5a6c816ad6f12396554927cd7da13c964767f724e93edb54587
continuation,r4-s3,5bc038eaf820859581d97c13,0,completed,True,2843,2560,790,412,3633,0.0039592500,0.0056872500,495eb8c8cc3a0b7dd95598c841e14922173733da12097b5b32cad0f436ae8b46
continuation,r4-s3,5bc038eaf820859581d97c13,1,completed,True,3225,2560,265,165,3490,0.0018832500,0.0036112500,7f609c67dc2f7dfede780529d88b54750d81321a4637103b2643b5cbd7b94221
continuation,r4-s3,5bc038eaf820859581d97c13,2,completed,True,3381,2560,215,115,3596,0.0017752500,0.0035032500,5f87f31818d6e06bcd698aa92d9b0338add4956f6e7c7d5618de297e3ae973a6
continuation,r4-s3,1fec165d76291151a63cd1eb,0,completed,True,2841,2560,630,181,3471,0.0032377500,0.0049657500,bbe9daac77bac84d2f3e9ad4f586c1ed77f5df259be8a9c4becfedeacbea5c31
continuation,r4-s3,1fec165d76291151a63cd1eb,1,completed,True,3295,2048,440,342,3735,0.0030688500,0.0044512500,25a3f0430aeeae371398d13c029322ffe1864ec4286b48eb8cf70a3e97266541
continuation,r4-s3,1fec165d76291151a63cd1eb,2,completed,True,3449,2048,615,516,4064,0.0039718500,0.0053542500,46557ac9b1bf77700bf6c79dcfc5c824b4f9988b48e6eddd31668690ee9b1a83
continuation,r4-s3,a83495ed96dc21e01e8b9a2b,0,completed,True,2920,2560,511,407,3431,0.0027615000,0.0044895000,66c2923974e2ebe416930e6b79407415680a595e947bdc145176fbd89c2668f0
continuation,r4-s3,c81d73331f7461bd8febbf39,0,completed,True,2924,2048,639,500,3563,0.0036861000,0.0050685000,9322bb8f0d4ef27d84b90ba51ccc79132756f4895610b8b6a3505f411a7cd529
continuation,r4-s3,fa0e07bd549606d389941748,0,completed,True,2919,2048,1116,920,4035,0.0058288500,0.0072112500,f080553e431a86762dc9546c562888be6e042e600c595bdc45a2aadc0fe3fdc6
continuation,r4-s3,6d8ab67ebfa7811e9950578d,0,completed,True,2915,2560,1032,782,3947,0.0051022500,0.0068302500,149f03a557942c1b70641de08934eaa89f1a27616086bb056892873152f149c0
continuation,r4-s3,ef45d68571be063381bdb3b2,0,completed,True,2838,2560,923,152,3761,0.0045540000,0.0062820000,174ebbfedb73397c866dd972fd179eb9f9ff022c79024dd8756e3b5f49679c90
continuation,r4-s3,ef45d68571be063381bdb3b2,1,completed,True,3613,2048,321,117,3934,0.0027718500,0.0041542500,6344a635c7d29dc372b1ffdeead38905dc3b8b237b82b9c912f8e8641d714cf5
continuation,r4-s3,ef45d68571be063381bdb3b2,2,completed,True,3873,2560,365,161,4238,0.0028192500,0.0045472500,46abea1e618775cf541712fde083916e1800adfbec12b002cf450f62e8f36f96
continuation,r4-s3,6fd79f57e50e87e292946ea3,0,completed,True,2875,2560,281,156,3156,0.0016927500,0.0034207500,ca936ab554bcb86611179d4f8dd9e65e125db458c3b91669fec4ce561168341d
continuation,r4-s3,75a4bfa76ed80846748bc591,0,completed,True,2836,2560,834,101,3670,0.0041520000,0.0058800000,9ba69b769a4d47d44764c5bec9dc2e9b62dee10f9af6cad43a11bbc9a421b94b
continuation,r4-s3,75a4bfa76ed80846748bc591,1,completed,True,3574,2048,400,184,3974,0.0030981000,0.0044805000,ee670d222a02a33cd03d6b670e4627fe5d0806c8dca4353ef553c0a3f48b8316
continuation,r4-s3,75a4bfa76ed80846748bc591,2,completed,True,3846,2048,732,516,4578,0.0047961000,0.0061785000,812d2729089eb0ac357ec7a37979a423610d6b7fbb19c6c0fcc3a922c17b6175
continuation,r4-s3,507e64424c40b09bdbecd697,0,completed,True,2789,2560,991,327,3780,0.0048232500,0.0065512500,76a997f8dc061e740f06088d480f1184bc4f36fd7681d5faae68d747af0cb22a
continuation,r4-s3,507e64424c40b09bdbecd697,1,completed,True,3457,2048,182,102,3639,0.0020293500,0.0034117500,e7ce53a5cbc69f81d1f4dfdd29501b02da09bf8af576e00e4599109f44b511df
continuation,r4-s3,507e64424c40b09bdbecd697,2,completed,True,3593,2560,484,404,4077,0.0031447500,0.0048727500,db73dce9782bc57f0131adc6236bdd09d96ba85bd62f8e5a410c0686b2a9d84d
continuation,r4-s3,063655c5e7689c914d03d7ba,0,completed,True,2826,2560,382,262,3208,0.0021105000,0.0038385000,aafd6a91e82111fbf80d869fa548ad8128165d37ce23c99da47bf981524fb483
continuation,r4-s3,c3da318a82ff6f178c4ed325,0,completed,True,2870,2560,1314,1170,4184,0.0063375000,0.0080655000,47e9890fcd0bef47d5e8a3ba14c66f767cadc55e9542227074df335cd21978ca
continuation,r4-s3,d53f301ee038d9b65c42bd2c,0,completed,True,2866,2560,680,516,3546,0.0034815000,0.0052095000,1695b5aba4aaa96184ecaeba1b918ca0d26e6e25817baf615a448c480e34fc5d
continuation,r4-s3,fd7b689a91c4b0b9cc3bf1da,0,completed,True,2787,2560,860,156,3647,0.0042322500,0.0059602500,a000354e4c63cb84e056a15125512978b50c17314532c09c5187b07f1f46dcfa
continuation,r4-s3,fd7b689a91c4b0b9cc3bf1da,1,completed,True,3496,2560,189,108,3685,0.0017445000,0.0034725000,22cf0ecc78f8562dcbf45382be025becf7fbaf3c76c73b9ed3fb6877f41ef425
continuation,r4-s3,fd7b689a91c4b0b9cc3bf1da,2,completed,True,3633,0,379,294,4012,0.0044302500,0.0044302500,7b034c5eef1b74d4a5670729574057a27812f650b03fb1ae363dd157c5e2155b
continuation,r4-s3,7068d6930c7c71720f8f724a,0,completed,True,2895,2560,778,71,3673,0.0039442500,0.0056722500,34f642d1bdfa95d6da7b431ebac7b1116632ae297e97574773d6d47bce8079ee
continuation,r4-s3,7068d6930c7c71720f8f724a,1,completed,True,3606,2560,350,173,3956,0.0025515000,0.0042795000,988ef597d99ceb242f569470edc5e50ecf0deb5ce9374bb346100e99245e4d23
continuation,r4-s3,7068d6930c7c71720f8f724a,2,completed,True,3839,2048,512,340,4351,0.0038008500,0.0051832500,97c447febd547ae058ff4fbc274b2b3e96b8123be1997db45296f400c395c6ef
continuation,r4-s3,cf8477c21a27959f1be160dd,0,completed,True,2932,2560,600,343,3532,0.0031710000,0.0048990000,7a6854db3017d327d17cebc6bd7e91bedca7353d95c5214b4bd045a4c9a1ce0a
continuation,r4-s3,536bff373cda30c7198a41ad,0,completed,True,2893,2560,875,296,3768,0.0043792500,0.0061072500,b0a3d0360bea8ba6fa61c763cc67c3d0cfa9242821d76ee218b8df81d245480f
continuation,r4-s3,536bff373cda30c7198a41ad,1,completed,True,3477,2560,415,162,3892,0.0027472500,0.0044752500,74b67d55c40eadc9a72859c4ffe3efce1773bdcfa075ae6ece7ea455404ed4fc
continuation,r4-s3,536bff373cda30c7198a41ad,2,completed,True,3786,2048,633,355,4419,0.0043056000,0.0056880000,77e4b19ed68f0a6d5a202fb2994757a6f6396126c7213bfdf785cd0ca02489da
continuation,r4-s3,89cb0bfff082745248a8b5b4,0,completed,True,2976,2560,895,607,3871,0.0045315000,0.0062595000,4cf2eb465db7e03791d91995c6766d1d68b9793d7a58620545b22599d0be4a32
continuation,r4-s3,4bc6fa6f6f6c5cbadd956110,0,completed,True,2972,2560,733,475,3705,0.0037995000,0.0055275000,4813a2a9595be4bf0ab1b1c6ab3ee64f669fbdd7c18357cc09bfdf38638459e9
continuation,r4-s3,a642706a47a1182ddfd0ecbe,0,completed,True,2866,2560,1545,516,4411,0.0073740000,0.0091020000,040467d87660edeed4aa27d92096177b6dc34bf2030d8fcf02551f1e46c23cec
continuation,r4-s3,a642706a47a1182ddfd0ecbe,1,completed,True,3899,2048,2455,2034,6354,0.0125893500,0.0139717500,5f450e96f59bd054930f069c31b0a6e5cff10ec6362d85e6966d73b2f0d287b4
continuation,r4-s3,a642706a47a1182ddfd0ecbe,2,completed,True,4376,2560,2395,1965,6771,0.0123315000,0.0140595000,b796007da800bd8cc8833846eef135b886387ab12ebad98a47d8ab3d1d023385
continuation,r4-s3,8cbe60aea2da8dbe1d5f7433,0,completed,True,2864,2560,1630,832,4494,0.0077550000,0.0094830000,13fc19ee8b0518d2b862b65a5f3898d8c00c6165d008dcfb8caf1ea8b71c1b53
continuation,r4-s3,8cbe60aea2da8dbe1d5f7433,1,completed,True,3667,2560,890,423,4557,0.0050272500,0.0067552500,8ba3fdba11f8a6b712ecd47f493cd1e577274094daf3976dafd5589648600ab2
continuation,r4-s3,8cbe60aea2da8dbe1d5f7433,2,completed,True,4190,2048,1504,1006,5694,0.0085281000,0.0099105000,fd4ecb58c18f6411bb7a9b164ee5fc08cf59f0057230c249757b2b16ef38797a
continuation,r4-s3,26b1bc7d0bfe2eefc9fbfacc,0,completed,True,2947,2560,7729,6936,10676,0.0352627500,0.0369907500,6cf3456eb926fadf83078bff20ff3a4b4977a86f7f747f5ea9c2e91bccbecc1b
continuation,r4-s3,d6217966a1a2cc19c1a680f2,0,completed,True,2943,2560,1963,1500,4906,0.0093127500,0.0110407500,794ddaf949fb35d8004a6d29790c6e71afd5ea7f0a4a57f4faabd5483e859cfc
continuation,r4-s3,ca06de6593db404bf68ecbe5,0,completed,True,2903,2560,2227,1759,5130,0.0104707500,0.0121987500,8eb87b5a9b7dc73291bfc6fe135f898fcf3dcd868ec58da6b15103b17b4d361a
continuation,r4-s3,ac5d82b19454f47b733e5902,0,completed,True,2871,2560,686,254,3557,0.0035122500,0.0052402500,b31f0ec3f4e33a01bf803635d7ff38012249a65604fddbbd10120989e6382a68
continuation,r4-s3,ac5d82b19454f47b733e5902,1,completed,True,3307,2048,183,51,3490,0.0019213500,0.0033037500,479e3db48ec83ae54d74895b4b005636334bc4825ad83891dfedeae31d60c934
continuation,r4-s3,ac5d82b19454f47b733e5902,2,completed,True,3495,2560,235,98,3730,0.0019507500,0.0036787500,fef909ed4166eb9a73f914cf78ed282b89881c96309c09d349bff2d66b254219
continuation,r4-s3,e3261ac246b2245c75edba9d,0,completed,True,2908,2560,242,98,3150,0.0015420000,0.0032700000,a967bc99bc59e1f79742202f5eb0b63b97dc03a6c50f13c236c9abca7e531fb3
continuation,r4-s3,f9ab9a819155de4f4994aa30,0,completed,True,2952,2560,365,226,3317,0.0021285000,0.0038565000,e4664a6f4d690411268dde94407e9aa631cd7caa3fae2eec09688bcd76f5f8e4
continuation,r4-s3,500eed92a3f7680aebdd5444,0,completed,True,2869,2560,773,256,3642,0.0039022500,0.0056302500,8e3963ff8f07d29ebf73b50b8a43762e406a1fe08494cf62397ec350d9c736c5
continuation,r4-s3,500eed92a3f7680aebdd5444,1,completed,True,3391,2560,211,52,3602,0.0017647500,0.0034927500,869fea7fa423b6615a890a24c3b361c3b3f8c0dc669562ba4426e2fa9dcbd1d0
continuation,r4-s3,500eed92a3f7680aebdd5444,2,completed,True,3606,2048,263,103,3869,0.0025056000,0.0038880000,55545eac165a8af832aedfd2ef0b53a447c184a1539c5730cffb613e7820f33b
continuation,r4-s3,6be2ced8f7e05bc7d0b43265,0,completed,True,2948,2560,234,97,3182,0.0015360000,0.0032640000,99159eeb9314126322e72aac24982b56fa87a3fc7729f8fa3a8ac77b4a921d60
continuation,r4-s3,d6bd29ae4ab32846a4092ebb,0,completed,True,2912,2560,5602,5348,8514,0.0256650000,0.0273930000,35312609cef3991955df8c51d17ace733f7b0047fd28925cec13abbdaff93086
continuation,r4-s3,a518e240e64dbc2c71bad37a,0,completed,True,2956,2560,5084,4660,8040,0.0233670000,0.0250950000,22d837a261d211a4a6dea0ff5fae4b7b5fd137fc426b8b7e20ba4b1056a3d60e
continuation,r4-s3,79fe276b84f0c76f5b729da7,0,completed,True,2873,2560,1113,516,3986,0.0054352500,0.0071632500,90e054089882d70498111e646de70ae59086f39cc8d680f2d975976d9690b8b7
continuation,r4-s3,79fe276b84f0c76f5b729da7,1,completed,True,3475,2560,4056,3721,7531,0.0191302500,0.0208582500,88130f4a59d81b3811e6877566a0e281835379d835225455ce82b1c29a0e7448
continuation,r4-s3,79fe276b84f0c76f5b729da7,2,completed,True,3866,2560,1387,1034,5253,0.0074130000,0.0091410000,af1bcb3deef770018718d4fdbcdf0e984688d96e2b9a1c2e1bbc97e719051f56
continuation,r4-s3,97384a5fed2e9e8cd1f131ee,0,completed,True,2952,2560,3908,3621,6860,0.0180720000,0.0198000000,990780c78172536ef6eae3ddf0812c7c3ae7b6e94ee6aa4cc1cdea9f069c9d9e
continuation,r4-s3,adf9e1d303c33829ad618ee3,0,completed,True,2875,2560,1563,516,4438,0.0074617500,0.0091897500,a38e438ac55246835c4f751a10d0fd5f70a555b88d5f360747e54437469a7fd3
continuation,r4-s3,adf9e1d303c33829ad618ee3,1,completed,True,3926,2560,2854,2563,6780,0.0140595000,0.0157875000,d2badd1aaa0fa288fd72ac839f8feebf901931391dcd9e6b6d8d293f5639b763
continuation,r4-s3,adf9e1d303c33829ad618ee3,2,completed,True,4273,2560,1311,1012,5584,0.0073762500,0.0091042500,9945e0be3d4da6c7200106d063b21037b8058e31a89d9d6404cecf8b2e680fec
continuation,r4-s3,a416f33f7ed338b8117f8e9b,0,completed,True,2921,2560,1277,821,4198,0.0062092500,0.0079372500,8beadb7da2ac76e9d3b30ee3010ec207712afebb03fa3e989cb304fa71cd2f51
continuation,r4-s3,cd78818f25c96a88efba63e5,0,completed,True,2881,2560,1317,940,4198,0.0063592500,0.0080872500,a9297791e08913b32c0be4f6d884c3250a55ab76288f8211b82e47a172ad806a
continuation,r4-s3,fff500cee2e0fe21e2e04af8,0,completed,True,2844,2560,877,99,3721,0.0043515000,0.0060795000,d955297d667fd82750e16584805c5f7484bdb5f94db5f78170bdf747cf60a113
continuation,r4-s3,fff500cee2e0fe21e2e04af8,1,completed,True,3627,2560,1331,1034,4958,0.0069817500,0.0087097500,c1d362187247815869abf68f728ccb71287e1c1656023b33710b23586348a4c4
continuation,r4-s3,fff500cee2e0fe21e2e04af8,2,completed,True,3980,2560,2051,1721,6031,0.0104865000,0.0122145000,358217e3507e0cb764e983bb6de7ad8209727c0e75e7970c1af9977bf000ee2a
continuation,r4-s3,4664d5a2f25ee6cc47ffb8fc,0,completed,True,2842,2560,1032,143,3874,0.0050475000,0.0067755000,0566ea7e9803ac4c7f54060119cde4f5a22170e696f7b37bbb3b2d5977b6458f
continuation,r4-s3,4664d5a2f25ee6cc47ffb8fc,1,completed,True,3737,2560,2430,2056,6167,0.0120097500,0.0137377500,63b2be88f9247ee215aac7b67012fc7ceeced150fff1b5954f32fb9b73e6c34c
continuation,r4-s3,4664d5a2f25ee6cc47ffb8fc,2,completed,True,4167,2560,1060,678,5227,0.0061672500,0.0078952500,35aa4a7a43f79574923085569aa6047bc72a3b7dacc800e7450d557a5fcf3f2a
continuation,r4-s3,8fee18d384293d46d59c75a8,0,completed,True,2925,2560,3545,3022,6470,0.0164182500,0.0181462500,b415bb73e9f174d78aa8aa498d4581c651dd018aec2adaebf569ac4283a477ef
continuation,r4-s3,78c55a2688c90be9ad22100b,0,completed,True,2828,2560,1383,496,4211,0.0066165000,0.0083445000,df9329bb4d1ebdb53032cf254f7b7a2b9835d5acdc0e4b69b5d7aadcea0993f6
continuation,r4-s3,78c55a2688c90be9ad22100b,1,completed,True,3719,2560,1661,1339,5380,0.0085357500,0.0102637500,1a263e258c7c79f2118d086cd24a11ea1efeb3bdfaff809dd3ea039e106d1e83
continuation,r4-s3,78c55a2688c90be9ad22100b,2,completed,True,4097,2048,742,421,4839,0.0050293500,0.0064117500,e96b963789d46aa5ebd16edbf29f6dbaf5f517a54b367102177f6f8ef7ce9e2d
continuation,r4-s3,dc3bae6d8ad46724cd3a1368,0,completed,True,2865,2560,1698,1294,4563,0.0080617500,0.0097897500,53e946b3237bc0bf50ff6612879365c7579dcfedb27ac6b6034114c2bf412a7b
continuation,r4-s3,8310ad08422234e906c240dc,0,completed,True,2905,2560,2035,1684,4940,0.0096082500,0.0113362500,7fae5a18310b51e08c514bb350380790b90b4e9d69a8df0acb66eb82d0098520
continuation,r4-s3,8f7540f86914a99af7b3eb77,0,completed,True,2909,2560,4161,3739,7070,0.0191782500,0.0209062500,337a040f20c5e1e78149db85b5255c6d1b749ac881f3c5ee45bf930e4d62341a
continuation,r4-s3,0eb130f0631416b27491d7f1,0,completed,True,2826,2560,871,76,3697,0.0043110000,0.0060390000,18c1da09bdcd48852e74ee37a78528a8b79b148d56e82060cbe3028173a1d1ae
continuation,r4-s3,0eb130f0631416b27491d7f1,1,completed,True,3626,2560,1688,1353,5314,0.0085875000,0.0103155000,87eb376cff7a62c8110023c50527fd80ea9ba6894a5ffdd902067ed91f4b2566
continuation,r4-s3,0eb130f0631416b27491d7f1,2,completed,True,4017,2560,6519,5924,10536,0.0306202500,0.0323482500,a8203ad15d7149781bab87b7323e7a5c9ca39dc1f686fc1d3f14141bd92210c4
continuation,r4-s3,d0d6bf868a78c69fa43cf4d2,0,completed,True,2949,2560,3631,3369,6580,0.0168232500,0.0185512500,62eaff1130a8d64c883852fae8ce44bd7958c4467933521e58806a3ef13e445c
continuation,r4-s3,9b73ba99ef519bce4e5f1c95,0,completed,True,2909,2560,3067,2824,5976,0.0142552500,0.0159832500,506c4e3031459393c2e7edbd16216e416d787725377a96320c5715e1d38a76bc
continuation,r4-s3,d8f5b88ac6418303559a1211,0,completed,True,2872,2560,1681,862,4553,0.0079905000,0.0097185000,c546f364f9b3835d797dc86b13810694867239343fe2958ed3aee2f7b14f4693
continuation,r4-s3,d8f5b88ac6418303559a1211,1,completed,True,3695,2048,2135,1790,5830,0.0109963500,0.0123787500,cb717f141f10f25214d4d251ed21527d1cfdea8191af58d67d497402a08c5b6e
continuation,r4-s3,d8f5b88ac6418303559a1211,2,completed,True,4096,2048,2396,2070,6492,0.0124716000,0.0138540000,acf41706d57d6c98f6aba0d9a74c08575abcfc779fb2dea57879b5f7aa3bde7c
continuation,r4-s3,6004a5f6e03199a33e765149,0,completed,True,2953,2560,7656,7250,10609,0.0349387500,0.0366667500,350ebaa80e64eda6dea9be742e2d84eb31df18e32868fd88b843c83636d30011
continuation,r4-s3,f09b91b825f7c097b03af278,0,completed,True,2870,2560,1036,53,3906,0.0050865000,0.0068145000,ce342aafad88d4f88349f6929ea216aa6ac35399e7d3ee72f76dfc44df665861
continuation,r4-s3,f09b91b825f7c097b03af278,1,completed,True,3858,2560,797,516,4655,0.0047520000,0.0064800000,dac1f2477730a39908595ab1ad0b9c51e1210a10711132aea61bbee8b06af2ed
continuation,r4-s3,f09b91b825f7c097b03af278,2,completed,True,4195,2048,2338,2070,6533,0.0122848500,0.0136672500,636bea2c8b6159bbb7758b04275d3d27dd0a9540f154e1d14ab59b5c0abec7d9
continuation,r4-s3,f44ab39446e8c0892c8b8327,0,completed,True,2853,2560,1004,428,3857,0.0049297500,0.0066577500,609e7a958edfece9a015a1d79dd98e0563c3dd9112f2301c731f9375f35ff656
continuation,r4-s3,f44ab39446e8c0892c8b8327,1,completed,True,3434,2560,3112,2673,6546,0.0148515000,0.0165795000,cf6a1851bc6f25f9cf889c18f82a57307595c1b2ce3e55aa9f8c66e8a5c4751b
continuation,r4-s3,f44ab39446e8c0892c8b8327,2,completed,True,3929,2560,6645,6214,10574,0.0311212500,0.0328492500,061122961a2c76621e2da5391e01708c650b4001c7a1e001e6140f1c923a08d2
continuation,r4-s3,15d361f7a9828a5b812df2c4,0,completed,True,2855,2560,1023,107,3878,0.0050167500,0.0067447500,e4ca7c02bd179c500fb7458260c64852eb7d6f8968892745ac473a21ce33c6e4
continuation,r4-s3,15d361f7a9828a5b812df2c4,1,completed,True,3775,2560,821,593,4596,0.0047977500,0.0065257500,15dc25cd0e4d4de8801b3f0ae5001f1afe01f9f5e157aa2c40ec4048f81f2189
continuation,r4-s3,15d361f7a9828a5b812df2c4,2,completed,True,4059,2560,3701,3245,7760,0.0179707500,0.0196987500,8c411c31dd15144c4f39ee906ea6c4d9a29b8b97626b9294466865258db5dfb4
continuation,r4-s3,484ecc994191efed29f3f472,0,completed,True,2936,2560,3472,3084,6408,0.0160980000,0.0178260000,24d1e1a83e686af69cc62201c0c62176120901fe31af3ca9ef987c136f530d21
continuation,r4-s3,1c31c11a0d168da50b079e94,0,completed,True,2892,2560,1936,1649,4828,0.0091530000,0.0108810000,775e7258d07d917d5eab78bd9c15423a8c3f175fb7882fc3b9829ad185f34a60
continuation,r4-s3,e56170ad5153babfd31b6dd3,0,completed,True,2932,2560,1568,1324,4500,0.0075270000,0.0092550000,1c0bce9dcba0c702c84cd5f5599dbba10f512b091ddb659a52e5ba0f9194e86c
continuation,r4-s3,cd0d211f04053ab3e2b36b34,0,completed,True,2874,2560,514,346,3388,0.0027405000,0.0044685000,0bd829f4f3ee9ec8eb7d00fd92d84e7ea52c6f06f41e95944d2ef7826f0f0a9a
continuation,r4-s3,8080ede1c78c29d89ce146e5,0,completed,True,2914,2560,470,336,3384,0.0025725000,0.0043005000,bc0969c64c8b8903971d6d1b87e48acde0e0fb26c5503e0bb532e5f7a1b57ec0
